Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Hvul_g16063_1	1866	1605.006	16.149526	577.000	SRR8644081	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1587.729	13.266768	468.000	SRR8644082	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1582.053	14.601540	612.000	SRR8644083	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1597.721	14.486669	511.000	SRR8644084	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1592.484	13.404895	493.000	SRR8644085	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1621.385	11.331217	355.000	SRR8644086	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1655.505	10.596222	179.000	SRR8644087	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1655.742	15.135874	247.000	SRR8644088	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1598.541	17.057580	225.000	SRR8644089	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1618.830	12.029912	318.970	SRR8644090	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1633.449	10.289758	280.794	SRR8644091	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1636.982	10.334128	277.000	SRR8644092	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1605.698	11.409448	316.997	SRR8644093	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1611.536	12.684324	391.999	SRR8644094	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1641.230	12.903262	275.000	SRR8644095	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1608.584	10.093590	321.585	SRR8644096	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1615.628	8.818950	730.944	SRR8644097	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1611.096	5.247916	170.000	SRR8644098	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1652.774	7.249566	236.000	SRR8644099	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1621.198	7.968184	316.999	SRR8644100	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1630.123	8.570329	216.000	SRR8644101	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1629.058	8.654237	386.000	SRR8644102	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1624.348	7.858586	355.000	SRR8644103	Hydvul_Sc4wPfr_250.g16063.t2
